id,Author name,Year,Page number,Quotation from PDF,Quotation from JSONL full text,Ground-truth character indexes,Notes
http://www.jstor.org/stable/42827730,SMITH,2001,p. 41,"“her being on those around her was incalculably diffusive: for the growing good of the world is partly dependent on unhistoric acts; and that things are not so ill with you and me as they might have been, is half owing to the number who lived faithfully a hidden life, and rest in unvisited tombs""”","her being on those around her was incalculably diffusive: for the growing good of the world is partly dependent on unhistoric acts; and that things are not so ill with you and me as they might have been, is half owing to the number who lived faithfully a hidden life, and rest in unvisited tombs","[16256, 16551]",
http://www.jstor.org/stable/42827730,"58), before ""The Key"" is revealed as a fraud. I surmise the subsequent omission of quotation marks was intended to deliberately avoid dignifying the unfinished work as literature, and I accordingly adopt Eliot” (SMITH",2001,"p. 44 So this phrase \*is\* a quotation throughout this article, tho not quoted with quotation marks.","“Only once does Eliot place Casaubon's opus, the ""Key to all Mythologies,"" between quotation marks to identify it as a work of literature. This occurs early in Middlemarch",,"[24377, 24399]",This doesn't seem like a quote. 
http://www.jstor.org/stable/40754482,Smith,1977,p. 190,"“subtitled ""A Study of Provincial Life”",A Study of Provincial Life,"[7291, 7317]",
http://www.jstor.org/stable/40754482,Smith,1977,p. 191,"“who ""looked”",looked into,"[9733, 9744]",
http://www.jstor.org/stable/40754482,Smith,1977,p. 194,"“""Does it seem incongruous to you/”",Does it seem incongruous to you,"[18580, 18611]",
http://www.jstor.org/stable/40754482,Smith,1977,p. 194,"“""would it not be rash to conclude,""”",would it not be rash to conclude,"[18615, 18647]",
http://www.jstor.org/stable/40754482,Smith,1977,p. 194,"“""now why on earth should Mrs. Cadwallader,”",now why on earth should Mrs. Cadwallader,"[18651, 18691]",
http://www.jstor.org/stable/40754482,Smith,1977,p. 194,"“Do not imagine,""”",Do not imagine,"[18695, 18709]",
http://www.jstor.org/stable/40754482,Smith,1977,p. 194,"“You will hardly demand.""10”",You will hardly demand,"[18717, 18739]",
http://www.jstor.org/stable/40754482,Smith,1977,p. 195,"“When George the Fourth was still reigning over the privacies of Windsor, when the Duke of Wellington was Prime Minister, and Mr. Vincy was mayor of the old corporation in Middlemarch, Mrs. Casaubon, born Dorothea Brooke, had taken her wedding journey in Rome. In those days the world in general was more ignorant of good and evil by forty years than it is at present. Travellers did not often carry full information on Christian art either in their heads or their pockets; and even the most brilliant English critic of the day took the flower-flushed tomb of the ascended Virgin for an ornamental vase”","When George the Fourth was still reigning over the privacies of Windsor, when the Duke of Wellington was Prime Minister, and Mr. Vincy was mayor of the old corporation in Middlemarch, Mrs. Casaubon, born Dorothea Brooke, had taken her wedding journey in Rome. In those days the world in general was more ignorant of good and evil by forty years than it is at present. Travellers did not often carry full information on Christian art either in their heads or their pockets; and even the most brilliant English critic of the day took the flower-flushed tomb of the ascended Virgin for an ornamental vase","[20488, 21089]",
http://www.jstor.org/stable/40754482,Smith,1977,p. 195,"“like ""t”",then,"[21623, 21626",
http://www.jstor.org/stable/40754482,Smith,1977,p. 195,"“,"" ""in that”",in that,"[21631, 21637]",
http://www.jstor.org/stable/40754482,Smith,1977,p. 196,“tim”,time,"[21660, 21663]",
http://www.jstor.org/stable/40754482,Smith,1977,p. 196,"“""in those benighted days”",in those benighted days,"[21668, 21691]",
http://www.jstor.org/stable/40754482,Smith,1977,p. 196,“in that dark period”,in that dark period,"[21699, 21718]",
http://www.jstor.org/stable/40754482,Smith,1977,p. 196,"“In Middlemarch a wife could not long remain ignorant that the town held a bad opinion of her husband. No feminine intimate might carry her friendship so far as to make a plain statement to the wife of the unpleasant fact known or believed about her husband; but when a woman with her thoughts much at leisure got them suddenly employed on something grievously disadvantageous to her neighbours, various moral impulses were called into play which tended to stimulate utterance. Candour was one. To be candid, in Middlemarch phraseology, meant, to use an early opportunity of letting your friends know that you did not take a cheerful view of their capacity, their conduct, or their position; and a robust candour never waited to be asked for its opinion. Then again, there was the love of truth - a wide phrase, but meaning in this relation, a lively objection to seeing a wife look happier than her husband's character warranted.”","In Middlemarch a wife could not long remain ignorant that the town held a bad opinion of her husband. No feminine intimate might carry her friendship so far as to make a plain statement to the wife of the unpleasant fact known or believed about her husband; but when a woman with her thoughts much at leisure got them suddenly employed on something grievously disadvantageous to her neighbours, various moral impulses were called into play which tended to stimulate utterance. Candour was one. To be candid, in Middlemarch phraseology, meant, to use an early opportunity of letting your friends know that you did not take a cheerful view of their capacity, their conduct, or their position; and a robust candour never waited to be asked for its opinion. Then again, there was the love of truth - a wide phrase, but meaning in this relation, a lively objection to seeing a wife look happier than her husband's character warranted.","[22488, 23417]",
http://www.jstor.org/stable/40754482,Smith,1977,p. 196,"“""To be candid, in Middlemarch phraseology”","To be candid, in Middlemarch phraseology","[23419, 23459]",
http://www.jstor.org/stable/40754482,Smith,1977,p. 197,"“At present I have to make the new settler Lydgate better known to any one interested in him than he could possibly be even to those who had seen the most of him since his arrival in Middlemarch. For surely all must admit that a man may be puffed and belauded, envied, ridiculed, counted upon as a tool and fallen in love with, or at least selected as a future husband, and yet remain virtually unknown - known merely as a cluster of signs for his neighbors' false suppositions”","At present I have to make the new settler Lydgate better known to any one interested in him than he could possibly be even to those who had seen the most of him since his arrival in Middlemarch. For surely all must admit that a man may be puffed and belauded, envied, ridiculed, counted upon as a tool and fallen in love with, or at least selected as a future husband, and yet remain virtually unknown - known merely as a cluster of signs for his neighbors' false suppositions.","[24248, 24725]",
http://www.jstor.org/stable/40754482,Smith,1977,p. 197,"“""Before he left the next day it had been decided that the marriage should take place within six weeks. Why not? Mr. Casaubon's house was ready”",Before he left the next day it had been decided that the marriage should take place within six weeks. Why not? Mr. Casaubon's house was ready.,"[25497, 25639]",
http://www.jstor.org/stable/40754482,Smith,1977,p. 197,"“""why not”",why not?,"[25646, 25654]",
http://www.jstor.org/stable/40754482,Smith,1977,p. 198,"“""If you think it incredible that to imagine Lydgate as a man of family could cause thrills of satisfaction that had anything to do with the sense that she was in love with him, I will ask you to use your power of comparison a little more effectively, and consider whether red cloth and epaulets have never had an influence of that sort”","If you think it incredible that to imagine Lydgate as a man of family could cause thrills of satisfaction that had anything to do with the sense that she was in love with him, I will ask you to use your power of comparison a little more effectively, and consider whether red cloth and epaulets have never had an influence of that sort","[28021, 28355]",
http://www.jstor.org/stable/40754482,Smith,1977,p. 199,"“""He thinks with me/' said Dorothea to herself, ""or rather, he thinks a whole world of which my thought is but a poor twopenny mirror. And his feelings too, his whole experience - what a lake compared with my little pool!"" Miss Brooke argued from words and dispositions no less unhesitatingly than other young ladies of her age. Signs are small measurable things, but interpretations are illimitable, and in girls of sweet, ardent nature, every sign is apt to conjure up wonder, hope, belief, vast as a sky, and coloured by a diffused thimbleful of matter in the shape of knowledge. They are not always too grossly deceived; for Sinbad himself may have fallen by good-luck on a true description, and wrong reasoning sometimes lands poor mortals in right conclusions : starting a long way off the true point, and proceeding by loops and zigzags, we now and then arrive just where we ought to be. Because Miss Brooke was hasty in her trust, it is not therefore clear that Mr. Casaubon was unworthy of it.”","He thinks with me/' said Dorothea to herself, ""or rather, he thinks a whole world of which my thought is but a poor twopenny mirror. And his feelings too, his whole experience - what a lake compared with my little pool!"" Miss Brooke argued from words and dispositions no less unhesitatingly than other young ladies of her age. Signs are small measurable things, but interpretations are illimitable, and in girls of sweet, ardent nature, every sign is apt to conjure up wonder, hope, belief, vast as a sky, and coloured by a diffused thimbleful of matter in the shape of knowledge. They are not always too grossly deceived; for Sinbad himself may have fallen by good-luck on a true description, and wrong reasoning sometimes lands poor mortals in right conclusions : starting a long way off the true point, and proceeding by loops and zigzags, we now and then arrive just where we ought to be. Because Miss Brooke was hasty in her trust, it is not therefore clear that Mr. Casaubon was unworthy of it.","[29930, 30930]
",
